hazard_model,regime,policy,scenario,replicate,seed,events,generated,delivered,timely_critical,generated_critical,goal_utility_ratio,critical_success_rate,mean_latency,energy,outages,recoveries,reroutes,handovers,final_queued,final_inflight,state_hash
gru_dt,id,throughput,4,1,599081499421017620,315,59,30,2,23,0.1192035278154681,0.0869565217391304,5.106027411201321,58.44,5,3,19,8,29,0,319432fba81b6c23b8180f4f9946ead06865c19e55d5d1d5fbd76b2dc7eb7884
gru_dt,id,throughput,5,0,15500975987367173758,295,64,24,1,27,0.03658229352347,0.037037037037037,7.676205793671716,42.17999999999999,4,3,10,7,34,6,e8bbcd8961f693efcc9910566755b7213cf357f0e994e43cbce320fac036dd51
gru_dt,id,throughput,5,1,13811391642145551356,285,60,22,0,18,0.0187183098591549,0.0,11.526565731316904,52.636,3,3,7,9,29,9,eccb9d5bdb51c0582e025a0e3ea49d157e3e0e68ba0ad93563701b880876fbff
gru_param_matched,id,semantic,0,0,6055236848070140287,341,61,35,3,16,0.1928307053941909,0.1875,5.941554229631502,75.28399999999998,5,4,21,5,20,6,19d9040dff9bcca59e2a50342a51b5798fad331b3be44852eaa402872f07aeaa
gru_param_matched,id,semantic,0,1,9301045735556599087,340,59,50,6,22,0.2678276343335661,0.2727272727272727,5.714388827474588,113.86400000000005,2,2,9,2,0,9,b1f6fd89052fbc082ffc94b729ce86d1119c27f0f9494eb06144538ca19669b3
gru_param_matched,id,semantic,1,0,682881298356813486,349,78,28,4,23,0.1569969604863222,0.1739130434782608,5.314779031289894,55.324000000000005,5,4,22,6,47,3,985a829b65942f7a7002ca8cae65ee499ee6261254dd4381e231a6f4a066abb1
gru_param_matched,id,semantic,1,1,8686844158653890247,347,74,30,5,26,0.1590421478060047,0.1923076923076923,5.793316665963484,60.276,5,4,20,8,41,3,47f1eb1154c66b1681aebcee458110ab94652c7d6af30aebf2da0dabf944053f
gru_param_matched,id,semantic,2,0,1933114542597371799,295,57,26,6,20,0.2368904726181546,0.3,6.268546792616731,51.27199999999999,4,3,11,3,25,6,048bc8dd2646d176508d445418f8ee2b01b887aef9c05cf4690d56d7bb6099db
gru_param_matched,id,semantic,2,1,3576444475163681009,326,62,37,8,14,0.4697128975265018,0.5714285714285714,2.143899538135172,88.65999999999997,4,2,15,6,25,0,d0931084c7d4cadb3be433098eb1634d9e7be42126b049e07c4c9f3d80582817
gru_param_matched,id,semantic,3,0,4075354663187747816,353,58,44,10,24,0.398144090305445,0.4166666666666667,2.5266855337005225,94.29200000000004,6,4,15,5,14,0,6a278565cd6eae5feb623a41631c5b4ad02344050e1f4fed372850542846eba5
gru_param_matched,id,semantic,3,1,12103483579776137634,378,61,37,4,14,0.2763962600178096,0.2857142857142857,4.645227715256579,82.86399999999998,6,6,27,6,15,9,81bc91f7ed89f590d7cb40d43dbd4f4cc9954efd86e95bf5e3e64d886a88b899
gru_param_matched,id,semantic,4,0,12371909476235374052,307,64,29,2,25,0.0816908182386009,0.08,9.503562015770587,50.024,3,3,12,4,26,9,cd2d09ba258333f35af81fa3561ad7dba36de607a8cc9fe73ed359be81f261d9
gru_param_matched,id,semantic,4,1,599081499421017620,285,64,17,2,26,0.0778976857490865,0.0769230769230769,9.881970298542726,32.84,4,3,14,7,44,3,1139cfc8a6e79c3d31a05f04e7c8ef72e32664b61658c2c29dcc52423cba0c7b
gru_param_matched,id,semantic,5,0,15500975987367173758,340,65,37,1,23,0.0518612565445026,0.0434782608695652,7.574098893064575,71.81199999999997,6,4,20,8,28,0,51b30396b59c38647d474adf7c11bd730d4f02847ee0ff5c1f737aba491359f3
gru_param_matched,id,semantic,5,1,13811391642145551356,326,66,40,3,20,0.1207340876944838,0.15,8.651582474006746,86.54799999999999,4,3,10,7,23,3,89a995ea5390fc6cb40c99c6ebb9fd37030c1cd469d722f96e0b4d6711cf59b8
gru_param_matched,id,throughput,0,0,6055236848070140287,313,61,24,3,14,0.2194906500445237,0.2142857142857142,4.77102372807741,62.304,5,4,18,5,31,6,a9d7ef1f5f79bdcb166afcd299cbe24a03cc6c3509e99917d2b1ffbc0591d03d
gru_param_matched,id,throughput,0,1,9301045735556599087,353,83,43,8,34,0.2068482017748716,0.2352941176470588,4.9181725375323815,94.11999999999996,3,2,12,1,34,6,0f00a80b4fbf35d0d8d23fa4458d74c1de251349298a7c5558a0300de05cc781
gru_param_matched,id,throughput,1,0,682881298356813486,323,55,26,3,16,0.2029174630755865,0.1875,4.484875670120328,60.74,6,4,23,7,29,0,562603b7ae436becaaf6f9916fefdda241b94aad32565543632c0b4d752185c8
gru_param_matched,id,throughput,1,1,8686844158653890247,331,64,25,4,24,0.1628006410256411,0.1666666666666666,6.518492578936401,57.72399999999998,5,5,20,5,30,9,631157c86f83ca0fd6018cf20bfeb43251bdcef129938cbe4da56b91e4a18527
gru_param_matched,id,throughput,2,0,1933114542597371799,311,51,29,5,18,0.2499883040935673,0.2777777777777778,5.767974203869818,61.47199999999997,5,4,17,5,16,6,4371fd0ee4126d63d501621f458d903d2297d3adbfd0395672745f704947e460
gru_param_matched,id,throughput,2,1,3576444475163681009,327,62,45,4,19,0.2720643231114436,0.2105263157894736,4.866998256810852,110.44799999999994,2,2,3,8,8,9,f214b04f2398d08b41b9c3d843ec8d60d661a2040364cfed7252eea797909bdb
gru_param_matched,id,throughput,3,0,4075354663187747816,379,66,46,9,20,0.4021725601131543,0.45,2.8777837066225174,101.656,6,5,19,4,14,6,94c0e775ad282169244f839c4afb2acc3368d425921abf1fdb8eef35251d3219
gru_param_matched,id,throughput,3,1,12103483579776137634,350,67,30,2,20,0.1353562895291638,0.1,5.612811249924936,70.10399999999997,5,4,21,4,31,6,17517112490c20dc43d456f112706d9d63065878d58e48ce027ae6822de68e6a
gru_param_matched,id,throughput,4,0,12371909476235374052,300,65,25,1,24,0.048378585086042,0.0416666666666666,10.415304174836663,50.99199999999999,3,3,12,4,31,9,77b4dafbe0ef9bf1fc2a961c591d01712d5536061b04303e00772bc336bf7488
gru_param_matched,id,throughput,4,1,599081499421017620,289,62,20,2,26,0.0825184729064039,0.0769230769230769,10.022195394888255,37.64,4,3,14,7,39,3,11b96f61245348fb798b67aff72486679b761e13e09ef35014d454c08e0a70cd
gru_param_matched,id,throughput,5,0,15500975987367173758,300,58,18,2,19,0.0954358186010761,0.1052631578947368,5.9928514776662745,34.45199999999999,6,5,20,6,34,6,8f97f2dd41e093e6b57c0c3a2edfdedd87d32278228a4447deae977b3e0b5e98
gru_param_matched,id,throughput,5,1,13811391642145551356,345,64,43,1,19,0.0552619926199262,0.0526315789473684,9.399334540091834,102.76,5,4,16,8,18,3,10bf02acb9dc425c602a82a4ab5cd0c07a826eb0746a5da7babde5731d01ea44
oracle,id,semantic,0,0,6055236848070140287,348,88,31,5,31,0.1338899660688318,0.1612903225806451,5.071134852577989,62.28399999999999,4,3,15,7,51,6,71b3bdf6692754b8f357fcc42b0fae4aa3d4fc8a0219757502ee7707d137d89f
oracle,id,semantic,0,1,9301045735556599087,332,72,35,6,26,0.223588681446908,0.2307692307692307,3.774563437016661,77.22800000000001,3,2,15,1,31,6,1560d3151570a211a3a42cadc07c7cb839dda601d309b1800d5445e875b9e2cb
oracle,id,semantic,1,0,682881298356813486,281,56,14,1,20,0.0580037764350453,0.05,7.0759951209502185,26.672,4,2,15,8,42,0,d1a86c614f4c68d8b3155da732b7d90e32c40b0ce99b6131eeac8deae3e5e179
oracle,id,semantic,1,1,8686844158653890247,313,62,22,6,23,0.2099353764157229,0.2608695652173913,5.098390325440129,39.748,5,4,17,5,34,6,9584c24c1a66bdc76063a45f99e60c3096f33faaa7c108ef0b1c52446fb0bf84
oracle,id,semantic,2,0,1933114542597371799,259,51,17,3,18,0.1287117794486216,0.1666666666666666,11.81645638522168,27.8,2,1,6,5,28,6,fa5584f0f123917c7f61e25f8e4a088de7795d8941ab7acadc72c8fcec7c870b
oracle,id,semantic,2,1,3576444475163681009,341,56,46,9,19,0.4431332813717851,0.4736842105263157,3.0174083397300944,101.29599999999998,4,3,11,10,4,6,12b01f3ef5e608180d0dcf288773a339bbf3713028e8d507d7c7cf2b629658af
oracle,id,semantic,3,0,4075354663187747816,309,58,13,1,21,0.0331475054229935,0.0476190476190476,7.603072597246266,24.304,5,4,21,6,39,6,89671f83c3eab1b23c2d5921b15768e99bac775728cad94e64d505860b04fbed
oracle,id,semantic,3,1,12103483579776137634,346,51,38,2,13,0.2147913306451614,0.1538461538461538,5.444388853071336,85.98799999999996,5,4,18,6,7,6,1e5e03c753cbac58b575a575f645618a380a409c55cb73f5487fb16a12f09dc3
oracle,id,semantic,4,0,12371909476235374052,275,68,13,1,24,0.0535093984962406,0.0416666666666666,6.0850461525893484,25.276,3,2,14,3,52,3,e6cc1ad93e23178256e3fb67a613281f82154ec1876d7776ad397215a2b3262c
oracle,id,semantic,4,1,599081499421017620,315,62,28,5,17,0.2566462151394424,0.2941176470588235,5.82991117590033,62.595999999999975,5,4,19,5,31,3,48348678b5ce730ce8982c6b056a349f10895e9b57a5f95f752152afd6b5e44b
oracle,id,semantic,5,0,15500975987367173758,382,64,47,2,29,0.0926951841359773,0.0689655172413793,6.118558893752078,88.03999999999998,7,5,30,9,17,0,c3ae939728e9950858f5f6b00c06f6c25299681c0262be185d78f213dd0a82b7
oracle,id,semantic,5,1,13811391642145551356,323,64,47,1,15,0.0678488664987406,0.0666666666666666,10.51832133772979,111.47599999999996,2,2,1,7,8,9,da39de456af15df1b7081d7248f6c1291460f1198ac8d2238e829bfa651fdddf
oracle,id,throughput,0,0,6055236848070140287,337,69,38,5,22,0.2086283650689429,0.2272727272727272,5.593531226819344,86.31199999999998,4,3,13,5,25,6,55c8667a0d5a0056f6ce9f8e75ad67aee5bbf7ae9d3e6db20f50554e6a6df87f
oracle,id,throughput,0,1,9301045735556599087,351,64,45,6,24,0.2568935897435899,0.25,4.531030079440121,103.248,4,2,21,1,19,0,0ccc597a263bb2157f4aa6091ade80c9e56e92b4f8f294a37f4771a3f26f1f11
oracle,id,throughput,1,0,682881298356813486,272,61,11,1,20,0.061954711468225,0.05,5.335427819939626,25.292,3,2,9,7,44,6,d409d44e00fd6c718cf299dcc9342e37018469d3626743ac5d03a144996abb7b
oracle,id,throughput,1,1,8686844158653890247,316,71,24,7,22,0.2536859182349125,0.3181818181818182,3.638008147994832,52.69199999999999,5,3,15,6,47,0,a3b5d5a1eca07eb8424626b4f887d815f300bfd68e5089369e3fc6137726452d
oracle,id,throughput,2,0,1933114542597371799,249,51,12,3,18,0.1287117794486216,0.1666666666666666,10.157100898582318,24.6,2,1,6,5,33,6,e222dfd340caacfe09b788d8d990e02326aeeee6e4f984a4507f4c9927472fd3
oracle,id,throughput,2,1,3576444475163681009,346,54,49,8,20,0.3918384379785607,0.4,3.1590837138838315,104.61999999999998,4,3,12,10,0,5,7cdc6dc6cfcc53bc232dae8682987338d54a8c37f671443d060212d2c3996983
oracle,id,throughput,3,0,4075354663187747816,340,71,20,0,23,0.0229437420986093,0.0,7.164609659270011,43.58,5,4,21,10,45,6,f581c1931edbdc068081e2bac13659c4e60b0a75361f3f0f78e987441889dea1
oracle,id,throughput,3,1,12103483579776137634,315,54,26,0,16,0.1359063047285465,0.0,2.8503141693842093,62.683999999999976,5,3,16,7,28,0,87956511f4a67eecd14dcd9015eff1dcfda1670d02aa2ed2799f0a193481e579
oracle,id,throughput,4,0,12371909476235374052,309,67,27,1,22,0.0622764119601329,0.0454545454545454,10.422032976845848,60.408,3,3,14,3,31,9,8fadcba9f1850dc42bf2b428743a4de28b442fb1faa94480d1413c87bb1be931
oracle,id,throughput,4,1,599081499421017620,268,60,13,3,19,0.1299711902956785,0.1578947368421052,5.270213744028011,29.02,3,2,13,6,44,3,70f4ed3629286dbab4940b97137a492bcadad04a0cd7a9320505cc9b91d2b7f0
oracle,id,throughput,5,0,15500975987367173758,346,71,15,1,26,0.0614692082111437,0.0384615384615384,6.173656246937506,30.444000000000003,8,7,36,9,50,6,10ab023ad1c059b77b177f6dd4eb53b84597309e6f8dc89dad797f98a03f07bb
oracle,id,throughput,5,1,13811391642145551356,313,56,46,1,18,0.0838985507246377,0.0555555555555555,10.937053956983416,108.13600000000002,2,2,1,7,1,9,185ad00cb216502dcab89b22a8afb0ddf911338feccfb96a30b87961fb6931f9
cfc,sparse,semantic,0,0,7329439452037523132,266,68,45,6,19,0.296374550682962,0.3157894736842105,4.295544289573363,106.88400000000004,3,2,10,8,20,3,d643b49543784a92d6bb8a42ca5273ebd79ab83df9e7f2af74066bb3df59d0b5
cfc,sparse,semantic,0,1,12770100798955844057,281,64,40,9,26,0.3130085261875762,0.3461538461538461,3.780789345519927,86.26000000000003,7,5,24,5,24,0,5e6fdf40b5aa189ec1b9eb3240f41c42d6ff5934746797bca7d09bbefdf2bc48
cfc,sparse,semantic,1,0,15756074002345153747,235,58,25,2,13,0.1221696682464455,0.1538461538461538,6.847476974140451,52.86399999999998,5,4,18,8,27,6,03689e84bbfea34ac86323b4e8e8ceac247cc1da3b1754ee9ae5f42bfdce23c5
cfc,sparse,semantic,1,1,7404132351795104433,198,63,13,4,21,0.1494698879551821,0.1904761904761904,4.99029122750555,20.92,4,2,16,3,50,0,209662ccccb67f7c2bac27a429d3b93489049db4065a7f02f2e1a82d9033cd97
cfc,sparse,semantic,2,0,6967950309387136306,237,57,41,1,16,0.1433455945252353,0.0625,5.67508939775304,98.16800000000002,2,2,6,8,7,9,194a821928fd34903b62f6fd48ad73d4daa30c43ab74e93d12a29476f0813aea
cfc,sparse,semantic,2,1,7891552829928961462,226,61,25,3,13,0.1489574861367838,0.2307692307692307,8.560722249773395,56.10399999999999,3,2,15,12,33,3,ddc250fc1dd225f9d82e68f87d6fcfda9cfcb07852d745bc58e191ed1bf3ccdf
cfc,sparse,semantic,3,0,14376945979335104901,161,56,7,1,21,0.0643575091575092,0.0476190476190476,0.7374537126069122,17.692,2,0,7,7,49,0,8f41fee2e8903c790d257d73bd953436e2e240adbcab016ce2aefdd451f3a1e3
cfc,sparse,semantic,3,1,9030033506271325416,247,68,34,2,21,0.1098350305498982,0.0952380952380952,6.807430870392174,79.36000000000004,4,2,15,7,34,0,e11ea4a352120cb7e3b5a9d41b2817a87a0fd946b7dfa2d122e7cd680bfa8d3f
cfc,sparse,semantic,4,0,348948055676278901,260,64,40,7,17,0.3877604084838964,0.4117647058823529,2.649592617151072,94.14399999999998,4,2,16,7,24,0,cf3f37217047595710333ea3ea26eead1b1c6f1a32890962c81f29a6a568b09d
cfc,sparse,semantic,4,1,2085680068083042615,281,80,44,9,25,0.281559312320917,0.36,5.230234633554185,83.95999999999997,4,2,15,6,36,0,e4172c78a6121d496e322f92319af274199a54863c2e70cc70d281def9d4ecb0
cfc,sparse,semantic,5,0,15172059451328943622,227,51,30,1,20,0.0501204065676309,0.05,10.169619402695446,56.207999999999984,3,3,11,9,12,9,812353a058c0c7b3fc453e02ac5eb62461682c9cc6596fe3203ec37f90921a28
cfc,sparse,semantic,5,1,2432095344430596110,208,48,21,2,10,0.1557660332541568,0.2,6.445914684354521,43.28399999999999,4,2,15,12,27,0,6cbd576f75772a2e0702a8bccf0727a5c39d4d03baf3f51e0bc0b7c1442cdea8
cfc,sparse,throughput,0,0,7329439452037523132,256,56,52,5,20,0.309141993957704,0.25,4.312338372158495,124.54000000000002,2,2,4,8,0,4,feec5724907df82dc88ea6e5752026ceeb3a87910a81e52830f4547d845820e8
cfc,sparse,throughput,0,1,12770100798955844057,294,58,52,6,13,0.4272123222748816,0.4615384615384615,4.696304889277923,127.59999999999997,6,5,18,7,0,6,8907043abe9d526cba3e9a38745d56a2a83d18804ed2a94bb40b6deac9376da8
cfc,sparse,throughput,1,0,15756074002345153747,211,54,19,1,15,0.0652234332425068,0.0666666666666666,9.43640135727772,44.38,5,3,18,7,35,0,a8c795231b51abe3d6ee3acb2d564fb765959cb95d5d2ce66796b5f2b1dff154
cfc,sparse,throughput,1,1,7404132351795104433,197,59,18,4,21,0.1583591954022989,0.1904761904761904,6.569576048223848,29.520000000000003,3,2,10,3,35,6,b1033e6c7d23f37d1b71cef12110107b7d21abe3706af2e54c42827760992561
cfc,sparse,throughput,2,0,6967950309387136306,232,55,40,0,17,0.1228741610738255,0.0,5.31140326584304,97.67200000000004,2,2,6,7,6,9,d85afebcc75a7b560a70238a2fa7c55db41ee5626832e94826a67b81463201e1
cfc,sparse,throughput,2,1,7891552829928961462,253,60,36,1,16,0.093180602006689,0.0625,9.610886845942424,85.78799999999998,3,3,15,11,15,9,262b334321b31baa691edfc74b5b83b0ca5e92f2b9eee794e7a81572ea32614a
cfc,sparse,throughput,3,0,14376945979335104901,161,56,7,1,21,0.0643575091575092,0.0476190476190476,0.7473673791034948,17.692,2,0,7,7,49,0,3d06e36936ce73d0c46d76922b5682c625a3199810a3d54ef37aba9b40c342dd
cfc,sparse,throughput,3,1,9030033506271325416,218,69,24,1,19,0.0662828571428571,0.0526315789473684,7.510995148428023,66.804,3,1,9,11,45,0,eef1c7b1939bf4a69df7508c70b300ef40f5f47c16072a3ec45a2b0f3ccaf478
cfc,sparse,throughput,4,0,348948055676278901,291,70,55,7,22,0.325119451697128,0.3181818181818182,4.79019869535279,127.9,3,3,10,6,7,8,98706e12b08df39c40ef76bde665c204eaa994cff96156a46571ed0218cb4a94
cfc,sparse,throughput,4,1,2085680068083042615,266,60,46,5,19,0.2608794541319181,0.2631578947368421,5.771380139334376,102.62799999999994,4,2,15,7,14,0,23c2d40d5f259756dc44d69a49412ad975bcf53a0472c5393769fb35e0e2e202
cfc,sparse,throughput,5,0,15172059451328943622,204,51,19,0,17,0.0278953287197231,0.0,9.815168661802682,40.492,3,3,11,8,23,9,c5b720d984b2d45b2fbdf2233a5c0d7eea2c520b19eb319dc914e5f63241b3b0
cfc,sparse,throughput,5,1,2432095344430596110,240,48,28,2,13,0.145919170984456,0.1538461538461538,7.80134426263741,61.08399999999998,5,4,21,9,14,6,be027090e808e6060b8d4fc9e3d286c9dcb611c4ccb1c446f8e7295314e9c21a
constant,sparse,semantic,0,0,7329439452037523132,289,65,39,3,18,0.1824126984126984,0.1666666666666666,5.924779984509341,93.36000000000004,5,5,24,7,17,9,c135c331de260a8a75b09bd254fb78fd22e163fb03d9647047d99b5c4d89b85f
constant,sparse,semantic,0,1,12770100798955844057,275,59,41,11,20,0.4815921539600299,0.55,3.778017068318064,94.67600000000004,6,6,18,6,10,8,ec40f724bd5e2988e532ab6ecf888d2ddfe5f9eccf74b4b0eefa8ced41d873ab
constant,sparse,semantic,1,0,15756074002345153747,211,59,29,3,18,0.1534074074074074,0.1666666666666666,6.445524145762651,64.71199999999999,3,2,5,5,24,6,07874c7412c2ab444a8681ae6f2872a0696cd378f89fbd63bdd5c84ca183e1fe
constant,sparse,semantic,1,1,7404132351795104433,243,68,32,6,27,0.1956655031995346,0.2222222222222222,4.227897090286528,59.324000000000005,4,2,16,5,36,0,42a9336eb43648471059e899bf0352f595e2f4aeacde25f5fbf91c7836688dd8
constant,sparse,semantic,2,0,6967950309387136306,259,56,48,3,13,0.3392574734811959,0.2307692307692307,4.293551546659279,119.82,3,2,12,7,2,6,280e5186ef0ede6cff54d4d4531e0173698737232c333031ac571712e7d1e44c
constant,sparse,semantic,2,1,7891552829928961462,254,54,37,3,11,0.2111803628601922,0.2727272727272727,6.236043078608406,84.30399999999997,4,4,18,8,8,9,99d12e39fb586d1d2743732c7bae75eccb4d7f17b4a330bf352f38db70c0aa9b
constant,sparse,semantic,3,0,14376945979335104901,240,57,24,7,18,0.314039168665068,0.3888888888888889,3.2049761325115,49.01999999999998,5,4,23,6,27,6,a492a4068db8e18d048cea19e858c97c5b824bb5584b9ce26ada8590c20d8cd4
constant,sparse,semantic,3,1,9030033506271325416,251,71,24,0,13,0.065641638225256,0.0,7.130205263190052,63.67199999999999,5,5,18,9,38,9,90aee6438d2fa074cc11fc263affb77ad9dde1af2682bb0dadb8ff8a19d26deb
constant,sparse,semantic,4,0,348948055676278901,261,63,49,9,19,0.4500690936106986,0.4736842105263157,3.289798794120315,117.22000000000008,2,1,7,9,11,3,49088f089f33e72d092e3460696a81f829c3d3bbcd6600b7cba5d18357bb1b6e
constant,sparse,semantic,4,1,2085680068083042615,279,65,48,5,23,0.2195412303664921,0.217391304347826,7.821551611310181,106.24800000000002,4,3,12,10,11,6,62e071dae0b9dfec3a586ed22799be8fd3096cabe10dc26a10f5ad54cee76ea6
constant,sparse,semantic,5,0,15172059451328943622,217,45,15,0,14,0.0342992849846782,0.0,8.219521218331487,33.936,5,4,24,9,24,6,c8ef77277589f4e5366bfd4248d0563ab4319bf2f9e83d576565cef6ebbeb9fd
constant,sparse,semantic,5,1,2432095344430596110,269,64,42,8,28,0.2552128770301624,0.2857142857142857,4.683799609625068,74.14799999999998,4,3,13,12,16,6,7a1f6958174068b14bb0c278c3c6bbc5c78b394c34c29edf315ccd9c3f893d62
constant,sparse,throughput,0,0,7329439452037523132,243,73,25,2,16,0.1334348819497335,0.125,5.291324182636646,64.63600000000001,4,3,15,5,42,6,e86c66c095471f80e7e71ae34b86bf4f98e61f5bd888637a506d1d460572791d
constant,sparse,throughput,0,1,12770100798955844057,265,59,39,11,20,0.4690614359733533,0.55,3.9643198459039217,90.336,6,5,18,6,17,3,a395b154cb7729636d74f567422dfd88ddd5fd22b2fe88249185416282b66994
constant,sparse,throughput,1,0,15756074002345153747,245,59,43,2,16,0.1522080876158383,0.125,7.08653476158587,103.948,3,3,5,7,7,9,9f4157a8c21ef6a502fc0e8e5797c2a5d7ec8ef97cc7777f6315eaf6ca12ac63
constant,sparse,throughput,1,1,7404132351795104433,250,63,35,9,19,0.3911307578008918,0.4736842105263157,3.2968983877537266,81.116,4,4,14,4,19,9,7a2bd4fa812cd96972dcee7412d23864efa50c4317e36ca0db5f2d15947b1e20
constant,sparse,throughput,2,0,6967950309387136306,249,56,44,2,15,0.2496353887399464,0.1333333333333333,5.221604152974769,112.904,3,2,12,5,6,6,2e6a6652a0a89ff665c4fbd760bec0810bd5f058c9d47c59ae45a8d719acddae
constant,sparse,throughput,2,1,7891552829928961462,283,53,41,3,13,0.2988148514851487,0.2307692307692307,4.471599609029561,102.63200000000003,7,5,32,7,12,0,c7fc4f0ac21e11b6cceaa09fba1c3dbec6331bddded85bdd0d05f75506041d54
constant,sparse,throughput,3,0,14376945979335104901,272,58,33,3,23,0.1538348122866895,0.1304347826086956,8.075822532014675,79.44000000000001,6,5,30,6,22,3,f6807e191b25a5599fcd94ce20f037796ff688e5c24a55261cf2cb8db6fb5954
constant,sparse,throughput,3,1,9030033506271325416,284,69,46,2,20,0.1476891047883414,0.1,8.38332781859676,116.38000000000004,4,4,15,8,14,9,293e4fa93332fcf8178c691d04e583a59844c853e43003f41b90811bcad5c781
constant,sparse,throughput,4,0,348948055676278901,245,64,41,9,19,0.4405040590405906,0.4736842105263157,2.688850681432314,101.40800000000004,2,1,7,8,20,3,22490873bec228404d95a6ea43e59993ae8628fb686458ba548710130fefa7a8
constant,sparse,throughput,4,1,2085680068083042615,304,80,51,5,31,0.1827579105976896,0.1612903225806451,7.160802846281924,114.036,5,4,15,6,23,6,ce52c64a472ed41b551601fea17c7af34a42625f2a76ad099009a163bc4e1ddc
constant,sparse,throughput,5,0,15172059451328943622,203,44,9,0,16,0.0240057034220532,0.0,7.245032834049088,20.736,5,4,24,8,29,6,5c2eb82a6aa645bdeaf824296639427aa70a0339d94a72884452e6b116d374c0
constant,sparse,throughput,5,1,2432095344430596110,254,61,34,8,24,0.2911728636660144,0.3333333333333333,4.159249195187948,72.59200000000001,5,3,18,11,27,0,52269760d1c740264f9a776b98bab30cbd7e19b3e83f3e3b9aa1fd000ece552c
gru_dt,sparse,semantic,0,0,7329439452037523132,276,60,42,6,15,0.3507238095238096,0.4,5.025313934657221,99.888,5,4,21,6,15,3,be2b9dc73ddb53189fe52942b17743d5061b88552f67f22683d9d80815872e41
gru_dt,sparse,semantic,0,1,12770100798955844057,269,62,32,9,26,0.2822456896551725,0.3461538461538461,4.905564260182103,60.36799999999998,8,6,25,7,30,0,529f2dac2fbefb77c71bf6389716174a911200ea32c031fc3b45fdb195529588
gru_dt,sparse,semantic,1,0,15756074002345153747,250,46,46,9,17,0.4921278127812782,0.5294117647058824,4.75981426624424,108.74800000000003,4,4,15,6,0,0,f90ef278eadc5f0578c9be52f06aac91273e16477ec29d11eb3c631aab8103f7
gru_dt,sparse,semantic,1,1,7404132351795104433,284,56,37,4,22,0.1882773826458037,0.1818181818181818,4.860433720740223,75.448,7,5,35,4,19,0,13e89b9164850a698ddd45c4437440ea2d29a1a900b1b15632d06c938ac7e200
gru_dt,sparse,semantic,2,0,6967950309387136306,306,59,54,6,17,0.4000187296416939,0.3529411764705882,3.6182388408348976,132.80400000000003,6,5,27,6,2,3,a1a10b4473892c983142622d9236abe3bf3d54ec47cd7a554e48ca59f50b6b5b
gru_dt,sparse,semantic,2,1,7891552829928961462,231,67,30,3,8,0.198966702470462,0.375,6.007544284674735,75.43199999999997,3,3,9,6,28,9,26ad4623ec75520d1edb3a7222ba8f98c438ab54fb17c6f10869450f4b3648df
gru_dt,sparse,semantic,3,0,14376945979335104901,218,65,30,0,25,0.030991304347826,0.0,6.860507017577826,63.01200000000001,3,1,8,5,35,0,f1ee74c302be2d78ef10c11e6e070d8f502d0778f30c28863120fdd38fe77afb
gru_dt,sparse,semantic,3,1,9030033506271325416,249,76,31,1,17,0.0865503258508327,0.0588235294117647,6.144558559189712,74.272,4,2,15,7,45,0,40921e21e77b44f26a75c011f9ba45ae9094d32a95a58bfcda17805baca92a32
gru_dt,sparse,semantic,4,0,348948055676278901,303,65,61,7,19,0.4241239002932555,0.3684210526315789,3.2717704152692897,149.63200000000006,5,3,15,7,4,0,e4931cdc5acbb467d3114ab2e2f0178af6738f1267686adcb0e04d71f78bb835
gru_dt,sparse,semantic,4,1,2085680068083042615,299,77,51,4,22,0.170014420062696,0.1818181818181818,7.684585621601379,111.37199999999996,4,4,12,8,17,9,9690fb71f7da6dabdd3c816be0946e016402e0ef2567cfa7fa15ce38361fa22d
gru_dt,sparse,semantic,5,0,15172059451328943622,225,62,19,0,12,0.0849428571428572,0.0,4.610898460127504,44.272,5,3,20,7,43,0,433a0bf1a0b4e4ef6e077145b6736f72c33ac1f28bbdc6219c2e0162e0ed2ea4
gru_dt,sparse,semantic,5,1,2432095344430596110,230,68,23,4,19,0.1586074766355141,0.2105263157894736,5.708690078680179,45.28399999999999,5,3,15,8,45,0,08b3356b605e8427e7087c4323f459cfc9ee8a3ac14876198cfdf521566d94d6
gru_dt,sparse,throughput,0,0,7329439452037523132,262,49,47,7,17,0.4145219683655538,0.4117647058823529,4.04774862824452,111.8,4,3,16,6,0,2,8b3bd9ed9cb6df5e0632697799288f094611bb9e6942653b8f8be70760c5f70c
gru_dt,sparse,throughput,0,1,12770100798955844057,249,70,25,6,27,0.1805699481865285,0.2222222222222222,6.441058551526373,56.428,7,5,19,7,45,0,8e92cd6d049f9015b737ffaf951d232f0f157fb0b96d6fcab29a4c1f3bd26c9a
gru_dt,sparse,throughput,1,0,15756074002345153747,234,40,17,1,10,0.1368701298701299,0.1,5.611321255549119,38.492,8,6,33,12,23,0,4075ca590a9edf1e241c91e5946468eaef8365f4d37823f5906be2fa5673fdd6
gru_dt,sparse,throughput,1,1,7404132351795104433,261,60,35,1,18,0.1240907668231612,0.0555555555555555,7.097146628263004,82.98799999999999,5,4,23,2,19,6,ac8ba34cb7e5b317ce15cc2dcf618473ee79c94999088c629cfd86bfbf154ca4
gru_dt,sparse,throughput,2,0,6967950309387136306,307,65,53,4,20,0.2703480427046265,0.2,4.023474960123042,127.80800000000002,6,5,25,5,7,5,3be231fa4a1457b60fb083c77558432a7368febaa2afde586ecc84e58c18e0ba
